,emp_ID,department,promoted,review,projects,salary,tenure,satisfaction,bonus,avg_hrs_month,left
8032,8032,Sales,Not Promoted,0.5512605442370607,3,Medium,9,0.4849825200065006,No Bonus,192.1602518407093,Stayed
8033,8033,Support,Not Promoted,0.7655604882735287,4,High,7,0.1910576021914161,No Bonus,184.5373101704333,Stayed
8034,8034,Engineering,Not Promoted,0.781642959814592,3,Medium,10,0.5282445462038471,No Bonus,193.632927927641,Stayed
8035,8035,Sales,Not Promoted,0.6621525219374684,3,Low,8,0.4208788306477221,No Bonus,189.90421148598645,Stayed
8036,8036,Engineering,Not Promoted,0.6864501368101602,3,Medium,7,0.4986963833846158,No Bonus,184.75276721785167,Stayed
8037,8037,Sales,Not Promoted,0.5543849121604645,3,Medium,10,0.5998935424242612,No Bonus,194.61094638965085,Stayed
8038,8038,Retail,Not Promoted,0.5688133803956512,3,High,8,0.4002194479705241,No Bonus,188.36998069548764,Stayed
8039,8039,Operations,Not Promoted,0.8307663621219392,3,Medium,6,0.3910575090026975,No Bonus,182.729968604792,Stayed
8040,8040,Sales,Not Promoted,0.5806223204154977,3,Low,8,0.2363827919581382,No Bonus,189.38821827923977,Stayed
8041,8041,Operations,Not Promoted,0.8087705835042762,4,Medium,8,0.4712016920496293,Bonus,188.8287727297011,Stayed
8042,8042,Sales,Not Promoted,0.6299727111405038,4,Medium,10,0.6666175329212961,Bonus,195.36844988495682,Stayed
8043,8043,Support,Not Promoted,0.575504577219474,4,Medium,5,0.1098369760884256,Bonus,180.498525356856,Stayed
8044,8044,Operations,Not Promoted,0.6079171695661465,3,Low,7,0.3886268603589481,No Bonus,185.810581349326,Stayed
8045,8045,Sales,Not Promoted,0.707551661527741,3,Medium,5,0.291221471758797,No Bonus,180.73581018148647,Stayed
8046,8046,Support,Not Promoted,0.6314107817652757,4,Low,7,0.3172887185667336,Bonus,185.99458664532563,Stayed
8047,8047,Finance,Not Promoted,0.7168468194297875,3,Medium,7,0.4087292010311592,No Bonus,186.13282044132328,Stayed
8048,8048,Operations,Promoted,0.568442292632886,3,High,9,0.4656867941813357,No Bonus,191.08589091093066,Stayed
8049,8049,Operations,Not Promoted,0.6102582580916313,3,Medium,7,0.3246061813890833,No Bonus,184.76692334331582,Stayed
8050,8050,Engineering,Not Promoted,0.6154219674781471,3,Medium,7,0.3189344504418574,Bonus,185.87014137653438,Stayed
8051,8051,Sales,Not Promoted,0.6594181348285216,3,Low,7,0.3540158348433039,No Bonus,185.17608299224167,Stayed
8052,8052,Retail,Not Promoted,0.6756061656417908,3,Medium,5,0.3300592769662955,No Bonus,180.10017560339313,Stayed
8053,8053,Engineering,Not Promoted,0.7162281773779422,4,Medium,9,0.522962620010605,Bonus,191.41113140697558,Stayed
8054,8054,Sales,Not Promoted,0.5760033462856318,5,Medium,9,0.5212989891441697,No Bonus,191.48227540996976,Stayed
8055,8055,Operations,Not Promoted,0.6557381175341495,3,Medium,8,0.2699055952120154,Bonus,189.6823505839912,Stayed
8056,8056,Engineering,Not Promoted,0.4580637114387767,3,Medium,9,0.561816026331691,No Bonus,190.96926761051625,Stayed
8057,8057,Retail,Not Promoted,0.6213813910516102,3,Low,8,0.3672060690380785,Bonus,188.88005758736,Stayed
8058,8058,Operations,Not Promoted,0.7827670644938622,3,Medium,7,0.3836584198130053,Bonus,186.594189516221,Stayed
8059,8059,Retail,Not Promoted,0.6369743422649833,3,Low,7,0.3597254826795393,No Bonus,187.034240353158,Stayed
8060,8060,Sales,Not Promoted,0.5048965462622161,3,High,6,0.2465539945669378,No Bonus,182.79156501905362,Stayed
8061,8061,Sales,Not Promoted,0.7796740303817252,4,High,7,0.43984654214262203,Bonus,185.68179006614483,Stayed
8062,8062,Sales,Not Promoted,0.7368770651620634,3,Medium,9,0.5182866769808377,No Bonus,192.8742459625396,Stayed
8063,8063,Sales,Not Promoted,0.6265388323117088,3,Medium,8,0.4321017810074117,Bonus,189.3503864103768,Stayed
8064,8064,Retail,Not Promoted,0.5723512278574185,3,Medium,8,0.4508987527999274,No Bonus,188.71704480426456,Stayed
8065,8065,Sales,Not Promoted,0.6319645512764678,3,Medium,8,0.3545341207844094,Bonus,188.6799298082697,Stayed
8066,8066,Engineering,Not Promoted,0.5308852525399363,3,Medium,8,0.3002543056491249,No Bonus,189.25872495542987,Stayed
8067,8067,Marketing,Not Promoted,0.5423182306560755,3,Medium,7,0.4443436141674854,No Bonus,186.8652556899276,Stayed
8068,8068,Admin,Not Promoted,0.5772046873867824,3,Medium,8,0.5416827648128529,No Bonus,188.9737502964409,Stayed
8069,8069,Operations,Not Promoted,0.5996542325541455,4,Medium,8,0.4431980638420356,No Bonus,189.32368611143937,Stayed
8070,8070,Operations,Not Promoted,0.6545466695598761,3,Medium,8,0.483238305761399,No Bonus,189.4618960594558,Stayed
8071,8071,Admin,Not Promoted,0.5096705380607873,3,Medium,8,0.3573426688200496,No Bonus,188.7199026659319,Stayed
8072,8072,Support,Promoted,0.5443139720467312,3,Medium,7,0.4679087882301422,No Bonus,187.368073677681,Stayed
8073,8073,Engineering,Not Promoted,0.5146723721955097,4,Medium,8,0.5025817217243868,No Bonus,189.4092262330521,Stayed
8074,8074,Sales,Promoted,0.6289695223229075,4,Medium,9,0.4880600492746273,No Bonus,192.34661346863967,Stayed
8075,8075,Engineering,Not Promoted,0.5966085302047142,3,Low,8,0.4831974056614678,No Bonus,188.97494988140247,Stayed
8076,8076,Support,Not Promoted,0.5527873141074258,4,Medium,6,0.4077785468966635,No Bonus,182.74600631895032,Stayed
8077,8077,Engineering,Not Promoted,0.5570014516842606,4,Medium,8,0.3520186377487871,Bonus,188.20270407480328,Stayed
8078,8078,Operations,Not Promoted,0.6001174258477024,3,Medium,8,0.2956747774795244,No Bonus,187.98922045480828,Stayed
8079,8079,Retail,Not Promoted,0.6130195375397102,3,Medium,9,0.4549383029764289,No Bonus,191.79217748724903,Stayed
8080,8080,Engineering,Not Promoted,0.7122725651273607,4,Medium,7,0.3678077787375694,Bonus,187.311370839594,Stayed
8081,8081,Retail,Not Promoted,0.4602973945046403,3,Medium,8,0.3714795453316382,No Bonus,188.42260761212086,Stayed
8082,8082,Support,Not Promoted,0.5403287677430209,3,High,9,0.5114345739164605,No Bonus,190.7675021242152,Stayed
8083,8083,Retail,Not Promoted,0.5184442642108797,3,Medium,8,0.450885889141894,No Bonus,189.6398038804394,Stayed
8084,8084,Retail,Not Promoted,0.7958091153227578,4,Medium,10,0.5966490217481563,No Bonus,193.51853829452472,Stayed
8085,8085,Sales,Not Promoted,0.6684668398683004,3,Low,6,0.33426235079987393,No Bonus,182.72812121703393,Stayed
8086,8086,Sales,Not Promoted,0.7036622397221899,3,Medium,8,0.5203198860067622,No Bonus,188.2288759375518,Stayed
8087,8087,Operations,Not Promoted,0.6356756800098853,3,Low,9,0.4375998572976632,No Bonus,193.4300910814424,Stayed
8088,8088,Retail,Not Promoted,0.5825881179139539,4,Medium,5,0.1507179864084705,Bonus,178.68230069761609,Stayed
8089,8089,Operations,Promoted,0.6732053360022708,4,Medium,10,0.5301513477778176,Bonus,194.4143961329144,Stayed
8090,8090,Logistics,Not Promoted,0.5014549757236832,3,High,7,0.3723236276623384,Bonus,186.35259514892326,Stayed
8091,8091,Logistics,Not Promoted,0.6349649163609268,3,Medium,7,0.4854906801261994,Bonus,187.42221446589332,Stayed
8092,8092,Marketing,Promoted,0.6488979214188697,3,Medium,7,0.3401316509419899,No Bonus,187.11021118427692,Stayed
8093,8093,Engineering,Not Promoted,0.557948934975864,3,Low,8,0.5460505579493246,No Bonus,190.3560162487732,Stayed
8094,8094,Sales,Not Promoted,0.7190462193914589,3,Low,9,0.4172116152386554,No Bonus,191.43856371408748,Stayed
8095,8095,Finance,Not Promoted,0.4937984007391938,3,High,8,0.5148417075606172,No Bonus,190.35094487730026,Stayed
8096,8096,Sales,Not Promoted,0.4748227568897933,4,Low,8,0.5083507028816624,Bonus,190.17407708664294,Stayed
8097,8097,IT,Not Promoted,0.5052623893231458,3,Medium,9,0.4055385884890317,Bonus,190.7570316880027,Stayed
8098,8098,Finance,Not Promoted,0.688380242458222,4,Medium,7,0.3371582348208079,No Bonus,185.87917887024892,Stayed
8099,8099,Marketing,Not Promoted,0.602321158940673,4,Medium,7,0.4111543346663153,No Bonus,186.2583829287521,Stayed
8100,8100,Sales,Not Promoted,0.5885625302376494,4,High,9,0.4338494275464075,Bonus,191.03783157767242,Stayed
8101,8101,Retail,Not Promoted,0.6808940855415542,4,Medium,8,0.4367867770697519,No Bonus,187.93217262407032,Stayed
8102,8102,Engineering,Not Promoted,0.6780016700984659,4,Medium,8,0.4805281682612123,No Bonus,187.7980045284594,Stayed
8103,8103,Retail,Not Promoted,0.6104869644065825,3,Medium,8,0.5183690518515306,No Bonus,189.37351420972405,Stayed
8104,8104,Engineering,Not Promoted,0.5538535162660995,3,High,7,0.3557654620961099,Bonus,186.4791167353763,Stayed
8105,8105,Retail,Not Promoted,0.6115188364253025,3,Medium,8,0.362169748746093,No Bonus,187.71504466812843,Stayed
8106,8106,Engineering,Not Promoted,0.5382429344606836,3,Medium,7,0.4345288997639424,No Bonus,187.27173826557652,Stayed
8107,8107,Support,Not Promoted,0.7062387139820899,2,Medium,8,0.4922816373516376,No Bonus,189.35664844959047,Stayed
8108,8108,Admin,Not Promoted,0.4491315523157719,3,Medium,7,0.3828586194574842,No Bonus,187.15574501848764,Stayed
8109,8109,Marketing,Not Promoted,0.7301951443565209,4,Medium,9,0.6181594171829075,Bonus,191.9923693076783,Stayed
8110,8110,Logistics,Not Promoted,0.6643601830538948,3,Medium,7,0.272564530397353,No Bonus,184.840105035944,Stayed
8111,8111,Retail,Not Promoted,0.6676895705899454,3,Medium,8,0.3142514784286109,No Bonus,189.38233388863426,Stayed
8112,8112,Support,Not Promoted,0.5601494184883824,3,High,7,0.2571135506376315,No Bonus,184.717434293783,Stayed
8113,8113,Sales,Not Promoted,0.7085704049269639,3,Medium,6,0.28841995558207106,Bonus,182.8505862478648,Stayed
8114,8114,Operations,Not Promoted,0.6805235471841247,3,Medium,6,0.3280521508163386,No Bonus,184.2594608883449,Stayed
8115,8115,Retail,Not Promoted,0.6140324664542105,3,Low,7,0.2684045389104511,Bonus,187.48153992583406,Stayed
8116,8116,Operations,Not Promoted,0.6968826707247946,3,Medium,8,0.5224227845444931,No Bonus,188.76811510391946,Stayed
8117,8117,Operations,Not Promoted,0.6060267629548481,4,Medium,6,0.1663653846526525,No Bonus,183.45883339189373,Stayed
8118,8118,Logistics,Not Promoted,0.4746628815387927,3,Low,9,0.5306232840330573,No Bonus,192.5217128028594,Stayed
8119,8119,Retail,Not Promoted,0.6352591053762706,3,Medium,6,0.2898620255433614,Bonus,183.27896009850045,Stayed
8120,8120,Engineering,Not Promoted,0.6732155103896482,2,Low,7,0.4913909917513105,No Bonus,187.37303112108825,Stayed
8121,8121,Engineering,Promoted,0.6136784303155354,3,Medium,8,0.3829023489363917,Bonus,187.74909331085902,Stayed
8122,8122,Engineering,Not Promoted,0.6781689960551641,2,High,9,0.4495176727720801,Bonus,190.9521854639492,Stayed
8123,8123,Support,Not Promoted,0.6509590765494939,3,Medium,7,0.2664077211544761,No Bonus,187.40089888232083,Stayed
8124,8124,Operations,Not Promoted,0.5693351506468903,3,Medium,8,0.3953734113966088,No Bonus,188.980009240476,Stayed
8125,8125,Operations,Not Promoted,0.5663683868137763,4,Medium,9,0.5468299874189889,No Bonus,191.1296637859448,Stayed
8126,8126,Support,Not Promoted,0.6562340591300382,4,Medium,7,0.3470973877704318,No Bonus,186.8033605429741,Stayed
8127,8127,Support,Promoted,0.7272292565313185,3,Medium,9,0.4509300238977674,Bonus,191.89896138940472,Stayed
8128,8128,Operations,Not Promoted,0.452877948696249,3,High,7,0.3759614027853539,No Bonus,187.19389721677297,Stayed
8129,8129,Retail,Not Promoted,0.6597096433038003,4,Medium,6,0.2523663169232284,No Bonus,184.2155385084081,Stayed
8130,8130,Sales,Not Promoted,0.6634215770819781,3,Medium,8,0.4823772446194402,No Bonus,189.0869318033773,Stayed
8131,8131,Sales,Not Promoted,0.640032656124355,3,Medium,7,0.3143854270856363,No Bonus,186.280436847238,Stayed
8132,8132,Retail,Not Promoted,0.7135858987177898,3,High,8,0.3281264438009855,No Bonus,188.6210362449583,Stayed
8133,8133,Logistics,Not Promoted,0.5358233662816787,3,Low,6,0.1828650512477521,No Bonus,181.54404640181028,Stayed
8134,8134,Operations,Not Promoted,0.7489260738910248,3,Medium,8,0.3606485001607451,No Bonus,189.41666728724687,Stayed
8135,8135,Operations,Not Promoted,0.6655135049253049,3,Medium,11,0.5987915246460973,Bonus,197.69855193886926,Stayed
8136,8136,Support,Promoted,0.6817184700457836,4,Medium,7,0.3395315795352052,No Bonus,186.72898916583642,Stayed
8137,8137,IT,Not Promoted,0.587627111583259,3,Medium,8,0.4725957110457438,No Bonus,187.56571315604268,Stayed
8138,8138,IT,Not Promoted,0.6315060811023683,3,Medium,8,0.4816252571119676,Bonus,189.0025102358917,Stayed
8139,8139,Logistics,Not Promoted,0.5961210905907466,2,Medium,7,0.2353300213474714,No Bonus,185.29250996123662,Stayed
8140,8140,Operations,Not Promoted,0.5566266446270054,3,High,9,0.5307114580732608,No Bonus,192.36425505476203,Stayed
8141,8141,Operations,Not Promoted,0.632404837558902,3,Medium,7,0.3354558336990446,No Bonus,184.97816720233456,Stayed
8142,8142,Finance,Not Promoted,0.5679318532895072,4,Medium,8,0.4896415769718985,No Bonus,190.15727587234463,Stayed
8143,8143,Operations,Not Promoted,0.5339852388584665,3,Medium,8,0.5635686818914977,No Bonus,189.5867020639052,Stayed
8144,8144,Operations,Not Promoted,0.6215709218316969,3,Low,7,0.3884210310759819,No Bonus,185.70795363480931,Stayed
8145,8145,Sales,Not Promoted,0.7201372760930822,3,Medium,8,0.4037295687479033,No Bonus,188.2692055598912,Stayed
8146,8146,Admin,Not Promoted,0.6116411714119008,3,Medium,8,0.3900717493876732,No Bonus,188.383114806878,Stayed
8147,8147,Logistics,Not Promoted,0.6735862091229561,4,Low,7,0.2855965854781378,Bonus,186.93703912598392,Stayed
8148,8148,Admin,Not Promoted,0.6568933194027746,3,Medium,9,0.4764540304178749,No Bonus,191.7884269507061,Stayed
8149,8149,Support,Not Promoted,0.678024651230449,3,Low,9,0.4848360160606241,No Bonus,190.77604750685288,Stayed
8150,8150,Marketing,Not Promoted,0.6343036297540298,3,Medium,10,0.5696492979169842,No Bonus,194.6434990530132,Stayed
8151,8151,Engineering,Not Promoted,0.6692998674750789,3,Medium,8,0.3780566085715642,No Bonus,187.9457955117488,Stayed
8152,8152,Admin,Not Promoted,0.4951157696205608,2,Medium,9,0.4978951627860457,No Bonus,192.96922296348782,Churned
8153,8153,Operations,Not Promoted,0.7597672056406244,3,Medium,7,0.346621977066145,No Bonus,186.31777303256362,Stayed
8154,8154,Retail,Not Promoted,0.6389497483446747,4,Low,7,0.2986511220980062,No Bonus,184.72221882241539,Stayed
8155,8155,Sales,Not Promoted,0.6407255277792856,4,Medium,11,0.5804101287545823,Bonus,197.55928314256664,Stayed
8156,8156,Operations,Not Promoted,0.8362883731211501,4,Medium,7,0.400763728486451,No Bonus,185.95728696684867,Stayed
8157,8157,Logistics,Not Promoted,0.5090067713775129,3,Medium,8,0.4297749440779665,No Bonus,188.17081464789868,Churned
8158,8158,Engineering,Not Promoted,0.6095117318045508,2,Medium,8,0.4145003236185718,No Bonus,188.753646548144,Churned
8159,8159,Retail,Not Promoted,0.6668081302325692,4,Medium,8,0.5896743884520009,No Bonus,188.42026556390235,Churned
8160,8160,Admin,Not Promoted,0.7051037090148409,3,Medium,7,0.8074197712052206,No Bonus,187.0591729820885,Churned
8161,8161,Finance,Not Promoted,0.6512350414433223,4,Medium,8,0.4808119830531683,Bonus,188.57767123431785,Churned
8162,8162,IT,Not Promoted,0.4958727557972392,2,Medium,7,0.6771370201432144,No Bonus,187.1600412958064,Churned
8163,8163,Support,Not Promoted,0.6500935529787553,3,Low,8,0.4134768770621024,No Bonus,188.65919689889682,Churned
8164,8164,Logistics,Not Promoted,0.7015434256738874,4,High,8,0.6085353217001538,No Bonus,188.11273789434605,Churned
8165,8165,Support,Not Promoted,0.6710510668659238,3,Low,7,0.7228479325435171,No Bonus,186.7779396858052,Churned
8166,8166,Engineering,Not Promoted,0.64801705405682,4,Medium,8,0.5585067687082876,Bonus,188.09672999839168,Churned
8167,8167,IT,Not Promoted,0.6228404673458576,4,Medium,7,0.6094385111819313,No Bonus,186.98437947688984,Churned
8168,8168,Sales,Not Promoted,0.4944806231564244,4,Low,7,0.5899380646239458,Bonus,187.1457361819153,Churned
8169,8169,Retail,Not Promoted,0.5938546380347609,3,Medium,7,0.6492720219357592,No Bonus,186.90381529849012,Churned
8170,8170,Engineering,Not Promoted,0.6581881695335661,3,Medium,8,0.7202890012494859,Bonus,187.96842417394882,Churned
8171,8171,Sales,Not Promoted,0.5893978521076326,3,Medium,7,0.6683929692807606,No Bonus,186.69543545462787,Churned
8172,8172,Admin,Not Promoted,0.5875216176850551,3,Medium,8,0.4453274435232547,No Bonus,187.85005725207355,Churned
8173,8173,Retail,Not Promoted,0.48135277111664293,2,High,7,0.6462721979573665,Bonus,186.1658319681534,Churned
8174,8174,Finance,Not Promoted,0.6552314007585184,3,High,8,0.3723565093623802,Bonus,188.54462087064502,Churned
8175,8175,Operations,Not Promoted,0.6398930427195332,3,Medium,7,0.7905060965453342,Bonus,186.24517457643339,Churned
8176,8176,Marketing,Not Promoted,0.7245391619604002,4,Low,8,0.4675965997183194,No Bonus,188.4167664334702,Churned
8177,8177,Marketing,Not Promoted,0.6441218321975861,4,Low,8,0.5047287766776065,No Bonus,188.8192260428128,Churned
8178,8178,Operations,Not Promoted,0.7290719642360702,3,High,8,0.5454552398127048,No Bonus,188.6892863337408,Churned
8179,8179,Operations,Not Promoted,0.7119632752874434,4,Medium,8,0.5990898803696213,Bonus,188.24909311483026,Churned
8180,8180,Marketing,Not Promoted,0.6427681195589566,3,Low,8,0.5298509008642747,No Bonus,187.91412475553489,Churned
8181,8181,Finance,Not Promoted,0.4864289522909221,3,High,7,0.7526804865725529,Bonus,186.01792382308062,Churned
8182,8182,Operations,Not Promoted,0.6804920212884249,2,Low,8,0.5786899555320083,No Bonus,188.1128522956123,Churned
8183,8183,Engineering,Not Promoted,0.6073514092395322,4,Low,7,0.5502631154384809,No Bonus,187.38674227919046,Churned
8184,8184,Sales,Not Promoted,0.6608984929793709,3,Medium,8,0.5053460024650788,Bonus,188.34862487102538,Churned
8185,8185,Engineering,Not Promoted,0.5553507998924282,4,Low,8,0.4522468840687816,No Bonus,187.88971838588168,Churned
8186,8186,Operations,Not Promoted,0.4657958847426929,3,Medium,7,0.7787768635944797,Bonus,185.61820588598042,Churned
8187,8187,Sales,Not Promoted,0.6439699131867258,3,Medium,8,0.7264839201706218,No Bonus,187.7489531383766,Churned
8188,8188,Engineering,Not Promoted,0.7315500798048372,3,Medium,8,0.604234492106813,No Bonus,188.73048968311852,Churned
8189,8189,Marketing,Not Promoted,0.7442831129919247,4,Medium,8,0.6123281839034096,Bonus,188.5184645298349,Churned
8190,8190,Finance,Not Promoted,0.6099355705045171,5,High,7,0.8829577609992331,No Bonus,186.66334413879048,Churned
8191,8191,Logistics,Not Promoted,0.6207678760472506,3,Medium,8,0.4970567825039632,No Bonus,188.69795499879712,Churned
8192,8192,Engineering,Not Promoted,0.7218257937124455,2,Low,8,0.532612876406232,No Bonus,188.6604587528265,Churned
8193,8193,Operations,Not Promoted,0.5310894600710816,3,Medium,7,0.7306804192052758,No Bonus,186.2251561982541,Churned
8194,8194,Engineering,Not Promoted,0.7053345498459487,2,Medium,8,0.453418897646444,No Bonus,188.13505242426768,Churned
8195,8195,Operations,Not Promoted,0.6703939865597411,2,High,7,0.6778864371883873,No Bonus,187.4493749958677,Churned
8196,8196,Finance,Not Promoted,0.6877521004606784,3,Medium,7,0.7177825154858943,No Bonus,187.23643608924846,Churned
8197,8197,Engineering,Not Promoted,0.5770362589996156,2,Medium,7,0.7846225901648131,No Bonus,186.78782247505347,Churned
8198,8198,Operations,Not Promoted,0.5895281514010069,4,Medium,8,0.6649833902841978,No Bonus,187.6360361967038,Churned
8199,8199,Sales,Not Promoted,0.7745959291361402,3,Medium,8,0.7124903021700734,No Bonus,187.54044998877018,Churned
8200,8200,Operations,Not Promoted,0.5865811802666762,4,High,7,0.6822031938499568,No Bonus,187.1891175877877,Churned
8201,8201,Engineering,Not Promoted,0.6968239769370248,3,Medium,8,0.6110135794807402,Bonus,188.19296297498693,Churned
8202,8202,Sales,Not Promoted,0.5563035359985503,3,Medium,7,0.5941398350100665,No Bonus,187.44635328961888,Churned
8203,8203,Operations,Not Promoted,0.6844575499707297,3,Medium,8,0.4906810940414978,No Bonus,188.2989627484412,Churned
8204,8204,Sales,Not Promoted,0.6538383611118439,3,Medium,7,0.7194210677036035,No Bonus,187.32545640364842,Churned
8205,8205,Sales,Not Promoted,0.5026851446014516,3,Medium,7,0.6852942468490238,No Bonus,185.75068422890527,Churned
8206,8206,Logistics,Not Promoted,0.7107814609196668,3,Medium,8,0.4732493200505534,No Bonus,188.1066810224007,Churned
8207,8207,Retail,Not Promoted,0.5899611899296859,4,Medium,7,0.5404941801054802,No Bonus,187.4256945353985,Churned
8208,8208,Retail,Not Promoted,0.8228859398282875,3,High,9,0.3783023720184181,Bonus,190.8454616045157,Churned
8209,8209,Marketing,Not Promoted,0.7899902159090056,3,High,8,0.5080799547109643,No Bonus,189.63944890156083,Churned
8210,8210,Retail,Not Promoted,0.8726531843483265,3,Medium,8,0.5286207809222413,No Bonus,189.5962477395831,Churned
8211,8211,Support,Not Promoted,0.559464203357466,3,Medium,8,0.6600182425096751,No Bonus,187.5554055978653,Churned
8212,8212,IT,Not Promoted,0.586274199563333,3,Medium,8,0.5854074918615487,No Bonus,187.81793762180374,Churned
8213,8213,Support,Not Promoted,0.711177185928547,4,Low,8,0.601644893440766,No Bonus,188.69776258445984,Churned
8214,8214,Engineering,Not Promoted,0.6558065548237575,3,Medium,8,0.6605841337359215,No Bonus,187.71587582954123,Churned
8215,8215,Engineering,Not Promoted,0.7671418605656573,3,Medium,8,0.4647337846764241,Bonus,188.93490388932847,Churned
8216,8216,Operations,Not Promoted,0.5620264727862172,3,Low,7,0.8712325124094865,No Bonus,185.8635629586577,Churned
8217,8217,Sales,Not Promoted,0.6879696010368223,4,Medium,8,0.5768206843357228,Bonus,188.4418520595533,Churned
8218,8218,Marketing,Not Promoted,0.7389864450102772,4,Medium,7,0.8579857795561193,No Bonus,187.4589910054184,Churned
8219,8219,Sales,Not Promoted,0.5684171829979112,4,Medium,7,0.8090236823644582,Bonus,186.18829504804242,Churned
8220,8220,Engineering,Not Promoted,0.5429931371786716,3,Medium,7,0.7381489586225459,No Bonus,186.47813657093187,Churned
8221,8221,Engineering,Not Promoted,0.6120502873910056,4,Medium,8,0.4579072300502782,No Bonus,187.8318331518886,Churned
8222,8222,Sales,Not Promoted,0.5764185488311421,3,High,7,0.7731584105382866,Bonus,186.84175525858842,Churned
8223,8223,Retail,Not Promoted,0.7639905194028807,3,Low,8,0.6300357162920226,No Bonus,189.24884531591985,Churned
8224,8224,Retail,Not Promoted,0.5964619043216337,3,Medium,8,0.489733263708478,No Bonus,188.1517217349545,Churned
8225,8225,Marketing,Not Promoted,0.4635007232964026,4,Medium,7,0.6748314541385014,No Bonus,185.705471057633,Churned
8226,8226,Operations,Not Promoted,0.6906597756283375,4,Medium,7,0.6890926462214803,No Bonus,187.42583714131092,Churned
8227,8227,Retail,Not Promoted,0.5819371263782268,4,Medium,7,0.6501022635631412,No Bonus,187.27857453411445,Churned
8228,8228,Retail,Not Promoted,0.6279670721073555,4,Medium,8,0.4973462724200461,No Bonus,188.69470086822574,Churned
8229,8229,Sales,Not Promoted,0.5804388611559972,4,Medium,8,0.4846582594271483,No Bonus,187.5860238732557,Churned
8230,8230,Operations,Not Promoted,0.6375536859437594,4,High,7,0.7096386298986616,No Bonus,187.2195688940139,Churned
8231,8231,Sales,Not Promoted,0.6484130423018155,3,Low,7,0.7876079828335675,Bonus,186.60234566801117,Churned
8232,8232,Retail,Not Promoted,0.6347827611894046,3,High,8,0.5741493900856155,Bonus,187.775337010523,Churned
8233,8233,IT,Not Promoted,0.6141023765880059,3,Medium,7,0.8102092016323684,No Bonus,186.78910613696252,Churned
8234,8234,Engineering,Not Promoted,0.5012191711049406,2,Medium,8,0.4516140076714832,No Bonus,188.1259687422944,Churned
8235,8235,Engineering,Not Promoted,0.7660979428138992,3,Medium,8,0.5919275152658494,No Bonus,187.65831140156453,Churned
8236,8236,Sales,Not Promoted,0.4595777673419613,3,High,7,0.7931734971263157,No Bonus,185.31874189136468,Churned
8237,8237,Retail,Not Promoted,0.7127310789899213,4,Medium,8,0.6724006226866985,No Bonus,187.67197013617263,Churned
8238,8238,Sales,Not Promoted,0.7109164569222874,3,High,8,0.4912107971330257,No Bonus,188.03620803997418,Churned
8239,8239,Engineering,Not Promoted,0.548535859293657,3,High,8,0.6184477061309122,No Bonus,187.5740029087277,Churned
8240,8240,Retail,Not Promoted,0.5250035180545887,3,Medium,7,0.8911853835218714,Bonus,185.98155245514724,Churned
8241,8241,Engineering,Not Promoted,0.6539378197227254,4,Low,8,0.6534293634753018,No Bonus,187.6191096965028,Churned
8242,8242,IT,Not Promoted,0.6400823222224699,3,Medium,7,0.6924074657645922,No Bonus,187.36410922431327,Churned
8243,8243,Engineering,Not Promoted,0.7377636403172101,3,Medium,8,0.6172778320403175,No Bonus,187.75717843504262,Churned
8244,8244,Marketing,Not Promoted,0.5358820391029628,2,Medium,7,0.7249842154427242,No Bonus,186.64925642554314,Churned
8245,8245,Sales,Not Promoted,0.5433066376707911,4,Medium,7,0.6831431763721961,No Bonus,186.46028397447483,Churned
8246,8246,Sales,Not Promoted,0.7938303455590477,4,Medium,8,0.6325858599697359,No Bonus,188.34384009076152,Churned
8247,8247,Retail,Not Promoted,0.678104538469088,3,Low,7,0.7477813353363051,No Bonus,186.97090691897404,Churned
8248,8248,Engineering,Not Promoted,0.8127260670038299,4,Medium,8,0.4579026172041766,No Bonus,189.26338230085662,Churned
8249,8249,Logistics,Not Promoted,0.5518043578073981,3,High,7,0.6520484588795433,No Bonus,186.3276275920398,Churned
8250,8250,Support,Not Promoted,0.5459219831568681,3,Medium,7,0.553097283089515,Bonus,187.156728981874,Churned
8251,8251,Finance,Not Promoted,0.6735606578103746,3,Low,8,0.6876733378780109,Bonus,187.51690413665244,Churned
8252,8252,Finance,Not Promoted,0.6807618970582271,4,Medium,8,0.5441711073687173,No Bonus,188.46962992545693,Churned
8253,8253,Retail,Not Promoted,0.6328032494412557,3,High,7,0.5789749640957625,No Bonus,187.47527024462096,Churned
8254,8254,Operations,Not Promoted,0.6668633294412545,3,Medium,7,0.8101640822976559,No Bonus,186.6098424037187,Churned
8255,8255,Retail,Not Promoted,0.595380712617577,3,Medium,7,0.7634638218763314,No Bonus,186.39910728234761,Churned
8256,8256,Sales,Not Promoted,0.6249503182374831,4,Medium,8,0.4358716573367377,No Bonus,188.21986524635392,Churned
8257,8257,Marketing,Not Promoted,0.5918878454285466,3,Medium,8,0.6038964495223056,No Bonus,187.65383262625176,Churned
8258,8258,Sales,Not Promoted,0.6908296391128392,3,Medium,8,0.3419287460828035,No Bonus,189.4664085394316,Churned
8259,8259,Retail,Not Promoted,0.7419113005893421,3,Medium,8,0.5064742943455278,No Bonus,188.70957589785567,Churned
8260,8260,Engineering,Not Promoted,0.549623840906678,3,Medium,8,0.4661431387656775,Bonus,187.94440176952145,Churned
