,review,projects,tenure,satisfaction,avg_hrs_month,emp_ID
7193,Top 10%,Top 20%,Top 10%,Top 30%,Top 20%,7193
7194,Top 10%,Top 20%,Top 20%,Bottom 20%,Top 30%,7194
7195,Bottom 5%,Bottom 40%,Bottom 40%,Bottom 5%,Bottom 40%,7195
7196,Top 10%,Bottom 5%,Top 40%,Bottom 10%,Top 50%,7196
7197,Top 40%,Top 20%,Top 40%,Bottom 30%,Top 30%,7197
7198,Bottom 40%,Bottom 5%,Bottom 40%,Bottom 20%,Bottom 50%,7198
7199,Top 30%,Bottom 40%,Top 5%,Bottom 40%,Top 5%,7199
7200,Top 40%,Bottom 40%,Top 20%,Top 50%,Top 10%,7200
7201,Top 30%,Bottom 40%,Top 5%,Bottom 20%,Top 5%,7201
7202,Top 10%,Top 20%,Top 20%,Bottom 30%,Top 10%,7202
7203,Top 40%,Top 20%,Top 40%,Bottom 30%,Top 30%,7203
7204,Bottom 30%,Bottom 5%,Top 20%,Bottom 30%,Top 10%,7204
7205,Bottom 10%,Top 20%,Top 10%,Bottom 30%,Top 10%,7205
7206,Bottom 40%,Top 20%,Top 20%,Top 50%,Top 10%,7206
7207,Top 40%,Bottom 40%,Top 20%,Bottom 40%,Top 10%,7207
7208,Top 40%,Bottom 40%,Top 20%,Bottom 20%,Top 20%,7208
7209,Bottom 40%,Bottom 40%,Top 40%,Top 30%,Top 30%,7209
7210,Top 10%,Bottom 40%,Top 20%,Bottom 10%,Top 20%,7210
7211,Bottom 30%,Top 20%,Top 5%,Top 40%,Top 5%,7211
7212,Top 10%,Top 20%,Top 10%,Bottom 30%,Top 20%,7212
7213,Top 50%,Top 20%,Top 40%,Bottom 20%,Top 40%,7213
7214,Bottom 20%,Bottom 40%,Top 40%,Bottom 10%,Top 40%,7214
7215,Top 20%,Bottom 40%,Bottom 40%,Bottom 10%,Bottom 30%,7215
7216,Bottom 40%,Bottom 40%,Top 20%,Bottom 40%,Top 10%,7216
7217,Bottom 30%,Bottom 40%,Top 5%,Bottom 50%,Top 5%,7217
7218,Bottom 40%,Top 20%,Top 5%,Bottom 30%,Top 5%,7218
7219,Bottom 5%,Bottom 30%,Top 40%,Bottom 30%,Top 40%,7219
7220,Top 50%,Bottom 40%,Top 40%,Bottom 10%,Top 30%,7220
7221,Bottom 30%,Bottom 40%,Top 40%,Bottom 10%,Top 40%,7221
7222,Bottom 30%,Top 20%,Bottom 40%,Bottom 10%,Bottom 40%,7222
7223,Bottom 40%,Bottom 40%,Top 20%,Bottom 30%,Top 20%,7223
7224,Bottom 5%,Top 20%,Top 40%,Bottom 30%,Top 30%,7224
7225,Bottom 20%,Bottom 40%,Top 20%,Bottom 10%,Top 20%,7225
7226,Bottom 40%,Bottom 40%,Top 40%,Bottom 20%,Top 40%,7226
7227,Top 40%,Top 20%,Top 20%,Bottom 30%,Top 10%,7227
7228,Bottom 50%,Top 20%,Top 5%,Top 30%,Top 5%,7228
7229,Bottom 20%,Top 20%,Top 5%,Bottom 40%,Top 10%,7229
7230,Top 50%,Top 20%,Top 20%,Bottom 20%,Top 20%,7230
7231,Top 20%,Bottom 40%,Top 5%,Top 30%,Top 5%,7231
7232,Top 30%,Bottom 40%,Top 40%,Bottom 10%,Top 40%,7232
7233,Bottom 50%,Bottom 40%,Top 10%,Bottom 40%,Top 10%,7233
7234,Top 30%,Bottom 40%,Top 40%,Bottom 20%,Top 40%,7234
7235,Top 5%,Top 20%,Bottom 40%,Bottom 5%,Bottom 40%,7235
7236,Bottom 20%,Top 20%,Top 20%,Bottom 30%,Top 10%,7236
7237,Top 10%,Top 20%,Top 10%,Bottom 20%,Top 10%,7237
7238,Bottom 40%,Bottom 40%,Top 40%,Bottom 20%,Bottom 50%,7238
7239,Bottom 30%,Top 20%,Bottom 40%,Bottom 10%,Bottom 30%,7239
7240,Bottom 50%,Top 5%,Top 5%,Top 30%,Top 5%,7240
7241,Bottom 5%,Top 20%,Top 40%,Bottom 10%,Top 30%,7241
7242,Bottom 5%,Bottom 40%,Top 20%,Top 40%,Top 20%,7242
7243,Bottom 40%,Bottom 40%,Top 40%,Bottom 20%,Bottom 50%,7243
7244,Bottom 10%,Top 20%,Bottom 40%,Bottom 10%,Bottom 40%,7244
7245,Top 10%,Bottom 40%,Top 5%,Top 40%,Top 5%,7245
7246,Top 20%,Bottom 40%,Bottom 40%,Bottom 20%,Bottom 40%,7246
7247,Top 50%,Top 20%,Top 5%,Bottom 30%,Top 10%,7247
7248,Top 40%,Bottom 40%,Top 20%,Bottom 30%,Top 30%,7248
7249,Bottom 20%,Bottom 40%,Top 5%,Bottom 40%,Top 5%,7249
7250,Bottom 30%,Bottom 40%,Bottom 40%,Bottom 10%,Bottom 50%,7250
7251,Bottom 10%,Bottom 40%,Top 20%,Bottom 40%,Top 10%,7251
7252,Top 40%,Bottom 40%,Top 20%,Bottom 30%,Top 10%,7252
7253,Bottom 40%,Bottom 40%,Bottom 40%,Bottom 30%,Bottom 50%,7253
7254,Top 20%,Bottom 40%,Top 40%,Bottom 20%,Top 50%,7254
7255,Top 30%,Top 20%,Bottom 40%,Bottom 10%,Bottom 50%,7255
7256,Bottom 20%,Bottom 5%,Top 10%,Bottom 50%,Top 10%,7256
7257,Top 40%,Top 20%,Top 5%,Bottom 30%,Top 5%,7257
7258,Bottom 50%,Top 20%,Top 20%,Bottom 50%,Top 10%,7258
7259,Bottom 50%,Bottom 40%,Top 40%,Bottom 30%,Top 40%,7259
7260,Bottom 30%,Bottom 40%,Top 20%,Bottom 40%,Top 10%,7260
7261,Bottom 40%,Top 20%,Top 20%,Top 50%,Top 20%,7261
7262,Bottom 20%,Top 20%,Top 5%,Top 30%,Top 5%,7262
7263,Top 40%,Bottom 40%,Bottom 40%,Bottom 10%,Bottom 50%,7263
7264,Bottom 40%,Bottom 40%,Top 40%,Bottom 10%,Top 40%,7264
7265,Bottom 50%,Bottom 40%,Bottom 40%,Bottom 10%,Bottom 40%,7265
7266,Bottom 20%,Bottom 40%,Top 40%,Bottom 40%,Top 40%,7266
7267,Top 10%,Bottom 40%,Top 40%,Bottom 10%,Top 40%,7267
7268,Bottom 30%,Bottom 40%,Top 20%,Bottom 20%,Top 10%,7268
7269,Bottom 5%,Bottom 40%,Top 20%,Bottom 20%,Top 20%,7269
7270,Bottom 30%,Top 20%,Bottom 40%,Bottom 10%,Bottom 40%,7270
7271,Bottom 20%,Bottom 40%,Top 20%,Bottom 10%,Top 20%,7271
7272,Top 30%,Bottom 40%,Top 20%,Bottom 30%,Top 30%,7272
7273,Bottom 10%,Bottom 40%,Top 20%,Top 40%,Top 20%,7273
7274,Bottom 50%,Bottom 40%,Top 20%,Bottom 10%,Top 20%,7274
7275,Bottom 20%,Bottom 30%,Top 40%,Bottom 40%,Top 30%,7275
7276,Top 10%,Bottom 40%,Bottom 40%,Bottom 40%,Bottom 40%,7276
7277,Bottom 30%,Top 20%,Bottom 20%,Bottom 10%,Bottom 20%,7277
7278,Top 40%,Bottom 40%,Bottom 40%,Bottom 5%,Bottom 40%,7278
7279,Bottom 30%,Bottom 40%,Top 5%,Bottom 20%,Top 10%,7279
7280,Top 5%,Bottom 40%,Top 5%,Top 40%,Top 10%,7280
7281,Top 20%,Bottom 5%,Bottom 40%,Bottom 5%,Bottom 40%,7281
7282,Bottom 20%,Bottom 40%,Top 40%,Bottom 30%,Top 40%,7282
7283,Bottom 40%,Bottom 30%,Top 40%,Bottom 30%,Top 30%,7283
7284,Bottom 50%,Top 10%,Top 5%,Bottom 30%,Top 5%,7284
7285,Bottom 5%,Top 20%,Top 40%,Bottom 10%,Top 50%,7285
7286,Bottom 5%,Bottom 40%,Top 20%,Bottom 30%,Top 10%,7286
7287,Bottom 20%,Bottom 40%,Top 20%,Bottom 20%,Top 30%,7287
7288,Top 40%,Bottom 5%,Top 5%,Top 40%,Top 5%,7288
7289,Top 40%,Top 20%,Bottom 40%,Bottom 10%,Bottom 40%,7289
7290,Top 20%,Bottom 40%,Top 10%,Top 40%,Top 10%,7290
7291,Top 10%,Top 20%,Top 40%,Bottom 10%,Top 50%,7291
7292,Bottom 40%,Bottom 40%,Top 10%,Bottom 30%,Top 20%,7292
7293,Bottom 10%,Bottom 40%,Top 20%,Bottom 30%,Top 30%,7293
7294,Top 5%,Bottom 40%,Top 40%,Bottom 30%,Top 50%,7294
7295,Bottom 10%,Bottom 40%,Top 10%,Bottom 30%,Top 20%,7295
7296,Bottom 20%,Bottom 40%,Bottom 40%,Bottom 5%,Bottom 50%,7296
7297,Top 40%,Bottom 40%,Top 40%,Bottom 10%,Top 40%,7297
7298,Bottom 40%,Bottom 40%,Bottom 40%,Bottom 10%,Bottom 30%,7298
7299,Bottom 40%,Bottom 40%,Top 5%,Bottom 20%,Top 10%,7299
7300,Bottom 10%,Bottom 5%,Bottom 40%,Bottom 10%,Bottom 30%,7300
7301,Bottom 5%,Top 20%,Top 5%,Top 50%,Top 5%,7301
7302,Bottom 30%,Bottom 40%,Top 40%,Bottom 10%,Bottom 50%,7302
7303,Bottom 30%,Top 20%,Top 20%,Bottom 40%,Top 10%,7303
7304,Top 50%,Top 20%,Top 40%,Bottom 20%,Top 40%,7304
7305,Bottom 40%,Bottom 40%,Bottom 40%,Bottom 10%,Bottom 40%,7305
7306,Bottom 30%,Bottom 30%,Top 20%,Bottom 30%,Top 20%,7306
7307,Top 20%,Bottom 40%,Top 20%,Bottom 30%,Top 20%,7307
7308,Top 40%,Bottom 40%,Top 20%,Bottom 40%,Top 20%,7308
7309,Bottom 50%,Top 20%,Top 20%,Bottom 20%,Top 10%,7309
7310,Bottom 30%,Bottom 40%,Bottom 40%,Bottom 5%,Bottom 40%,7310
7311,Bottom 20%,Top 20%,Top 5%,Bottom 50%,Top 5%,7311
7312,Bottom 30%,Bottom 40%,Top 5%,Top 40%,Top 5%,7312
7313,Top 20%,Bottom 5%,Bottom 40%,Bottom 20%,Bottom 40%,7313
7314,Bottom 30%,Bottom 40%,Top 40%,Bottom 10%,Top 40%,7314
7315,Bottom 20%,Bottom 40%,Top 10%,Bottom 40%,Top 10%,7315
7316,Bottom 10%,Bottom 40%,Top 5%,Bottom 40%,Top 5%,7316
7317,Bottom 5%,Bottom 40%,Top 5%,Top 50%,Top 5%,7317
7318,Bottom 30%,Top 20%,Top 40%,Bottom 30%,Top 40%,7318
7319,Bottom 20%,Bottom 40%,Bottom 40%,Bottom 10%,Bottom 40%,7319
7320,Bottom 30%,Bottom 40%,Top 20%,Bottom 10%,Top 10%,7320
7321,Bottom 40%,Top 20%,Top 20%,Bottom 30%,Top 10%,7321
7322,Bottom 30%,Bottom 5%,Top 10%,Top 50%,Top 10%,7322
7323,Top 20%,Bottom 40%,Bottom 50%,Bottom 10%,Bottom 40%,7323
7324,Bottom 30%,Bottom 40%,Top 40%,Bottom 40%,Top 30%,7324
7325,Bottom 10%,Bottom 5%,Top 20%,Bottom 10%,Top 20%,7325
7326,Bottom 20%,Bottom 30%,Bottom 40%,Bottom 10%,Bottom 40%,7326
7327,Bottom 30%,Bottom 40%,Top 20%,Bottom 50%,Top 20%,7327
7328,Bottom 20%,Top 20%,Top 5%,Bottom 20%,Top 10%,7328
7329,Bottom 20%,Top 20%,Top 5%,Top 30%,Top 10%,7329
7330,Bottom 20%,Bottom 40%,Top 40%,Bottom 30%,Top 40%,7330
7331,Top 40%,Bottom 40%,Top 40%,Bottom 30%,Top 40%,7331
7332,Bottom 10%,Top 5%,Bottom 40%,Bottom 5%,Bottom 30%,7332
7333,Bottom 20%,Bottom 40%,Top 20%,Bottom 50%,Top 10%,7333
7334,Top 30%,Bottom 40%,Top 20%,Bottom 20%,Top 20%,7334
7335,Bottom 30%,Bottom 40%,Top 40%,Bottom 10%,Top 50%,7335
7336,Bottom 20%,Bottom 40%,Bottom 40%,Bottom 10%,Bottom 50%,7336
7337,Bottom 20%,Bottom 40%,Bottom 40%,Bottom 20%,Bottom 50%,7337
7338,Top 10%,Bottom 40%,Top 5%,Bottom 30%,Top 10%,7338
7339,Bottom 10%,Bottom 40%,Top 40%,Bottom 10%,Top 40%,7339
7340,Bottom 5%,Bottom 40%,Top 40%,Bottom 10%,Top 50%,7340
7341,Bottom 40%,Bottom 5%,Top 5%,Bottom 40%,Top 5%,7341
7342,Bottom 20%,Top 20%,Top 5%,Top 50%,Top 5%,7342
7343,Bottom 20%,Bottom 40%,Top 10%,Bottom 30%,Top 20%,7343
7344,Top 40%,Top 20%,Top 40%,Bottom 10%,Top 40%,7344
7345,Bottom 50%,Bottom 40%,Bottom 40%,Bottom 5%,Bottom 40%,7345
7346,Top 40%,Bottom 30%,Bottom 40%,Bottom 5%,Bottom 40%,7346
7347,Bottom 20%,Bottom 40%,Bottom 20%,Bottom 5%,Bottom 20%,7347
7348,Bottom 40%,Bottom 40%,Top 20%,Bottom 30%,Top 10%,7348
7349,Bottom 30%,Bottom 40%,Top 20%,Bottom 40%,Top 10%,7349
7350,Bottom 40%,Top 20%,Top 40%,Bottom 30%,Top 50%,7350
7351,Bottom 20%,Top 10%,Top 40%,Bottom 30%,Top 40%,7351
7352,Bottom 20%,Bottom 40%,Top 20%,Bottom 40%,Top 20%,7352
7353,Bottom 30%,Top 20%,Top 20%,Top 40%,Top 10%,7353
7354,Top 20%,Bottom 40%,Top 40%,Bottom 30%,Top 40%,7354
7355,Bottom 10%,Bottom 40%,Top 20%,Bottom 40%,Top 10%,7355
7356,Bottom 30%,Bottom 40%,Top 20%,Bottom 20%,Top 20%,7356
7357,Top 5%,Top 20%,Top 5%,Top 10%,Top 5%,7357
7358,Top 30%,Top 20%,Top 40%,Bottom 30%,Top 40%,7358
7359,Top 50%,Bottom 40%,Top 40%,Bottom 10%,Top 40%,7359
7360,Top 40%,Bottom 40%,Top 20%,Bottom 10%,Top 20%,7360
7361,Bottom 30%,Bottom 40%,Top 40%,Bottom 5%,Top 50%,7361
7362,Top 20%,Bottom 40%,Top 20%,Bottom 20%,Top 10%,7362
7363,Bottom 5%,Top 5%,Top 5%,Bottom 40%,Top 10%,7363
7364,Top 5%,Bottom 40%,Top 20%,Bottom 40%,Top 20%,7364
7365,Bottom 10%,Bottom 40%,Top 40%,Bottom 30%,Top 50%,7365
7366,Top 40%,Top 20%,Top 5%,Top 30%,Top 5%,7366
7367,Bottom 10%,Bottom 40%,Top 20%,Bottom 30%,Top 10%,7367
7368,Bottom 20%,Bottom 40%,Top 40%,Bottom 20%,Top 40%,7368
7369,Top 40%,Top 10%,Top 40%,Bottom 30%,Top 30%,7369
7370,Top 40%,Top 20%,Top 40%,Bottom 10%,Top 30%,7370
7371,Bottom 10%,Top 20%,Top 5%,Bottom 40%,Top 10%,7371
7372,Top 10%,Bottom 40%,Bottom 20%,Bottom 5%,Bottom 10%,7372
7373,Bottom 5%,Bottom 40%,Top 5%,Top 20%,Top 5%,7373
7374,Bottom 30%,Bottom 40%,Top 40%,Bottom 10%,Top 30%,7374
7375,Bottom 50%,Bottom 40%,Top 40%,Bottom 10%,Top 50%,7375
7376,Bottom 30%,Bottom 40%,Top 5%,Bottom 50%,Top 5%,7376
7377,Bottom 20%,Top 20%,Top 5%,Bottom 50%,Top 5%,7377
7378,Bottom 20%,Top 20%,Bottom 40%,Bottom 10%,Bottom 30%,7378
7379,Top 40%,Bottom 40%,Bottom 40%,Bottom 5%,Bottom 40%,7379
7380,Bottom 20%,Bottom 40%,Top 20%,Bottom 40%,Top 10%,7380
7381,Top 5%,Bottom 40%,Top 20%,Bottom 30%,Top 10%,7381
7382,Bottom 20%,Top 20%,Bottom 10%,Bottom 10%,Bottom 20%,7382
7383,Top 40%,Top 20%,Top 20%,Bottom 40%,Top 30%,7383
7384,Top 40%,Bottom 40%,Top 20%,Bottom 10%,Top 30%,7384
7385,Bottom 30%,Bottom 40%,Top 40%,Bottom 20%,Top 30%,7385
7386,Bottom 20%,Bottom 40%,Top 20%,Bottom 40%,Top 20%,7386
7387,Top 30%,Top 20%,Top 5%,Bottom 30%,Top 5%,7387
7388,Top 20%,Bottom 40%,Top 40%,Bottom 30%,Top 30%,7388
7389,Bottom 10%,Top 20%,Top 20%,Bottom 30%,Top 10%,7389
7390,Bottom 5%,Bottom 40%,Top 40%,Bottom 20%,Top 40%,7390
7391,Bottom 30%,Top 20%,Bottom 40%,Bottom 20%,Bottom 50%,7391
7392,Bottom 10%,Bottom 40%,Top 20%,Bottom 40%,Top 10%,7392
7393,Top 40%,Top 20%,Bottom 40%,Bottom 20%,Top 50%,7393
7394,Bottom 40%,Top 20%,Top 5%,Top 50%,Top 5%,7394
7395,Top 40%,Bottom 40%,Top 20%,Bottom 20%,Top 10%,7395
7396,Bottom 10%,Bottom 40%,Top 20%,Bottom 10%,Top 20%,7396
7397,Top 30%,Top 20%,Top 20%,Bottom 40%,Top 20%,7397
7398,Top 10%,Top 20%,Top 5%,Bottom 50%,Top 5%,7398
7399,Top 30%,Bottom 40%,Top 20%,Bottom 50%,Top 10%,7399
7400,Top 40%,Bottom 40%,Top 40%,Bottom 20%,Top 40%,7400
7401,Bottom 5%,Top 20%,Bottom 40%,Bottom 20%,Bottom 50%,7401
7402,Bottom 40%,Bottom 40%,Bottom 30%,Bottom 30%,Bottom 40%,7402
7403,Top 20%,Bottom 5%,Top 20%,Bottom 40%,Top 20%,7403
7404,Top 30%,Bottom 5%,Top 20%,Bottom 30%,Top 30%,7404
7405,Top 40%,Top 20%,Bottom 40%,Bottom 10%,Bottom 40%,7405
7406,Top 30%,Top 20%,Bottom 20%,Bottom 5%,Bottom 10%,7406
7407,Bottom 20%,Bottom 5%,Top 40%,Bottom 20%,Top 40%,7407
7408,Top 40%,Bottom 40%,Top 40%,Bottom 30%,Top 30%,7408
7409,Top 40%,Top 20%,Top 20%,Top 30%,Top 10%,7409
7410,Top 10%,Bottom 40%,Top 20%,Bottom 20%,Top 10%,7410
7411,Bottom 30%,Bottom 40%,Top 5%,Top 40%,Top 5%,7411
7412,Bottom 20%,Top 20%,Top 5%,Top 10%,Top 5%,7412
7413,Bottom 20%,Bottom 30%,Top 40%,Bottom 20%,Top 40%,7413
7414,Top 20%,Bottom 40%,Top 40%,Bottom 10%,Top 40%,7414
7415,Top 50%,Top 20%,Top 5%,Top 30%,Top 5%,7415
7416,Bottom 40%,Bottom 40%,Top 40%,Bottom 20%,Top 30%,7416
7417,Bottom 10%,Top 20%,Top 20%,Bottom 50%,Top 20%,7417
7418,Bottom 5%,Bottom 40%,Top 5%,Bottom 50%,Top 5%,7418
7419,Top 5%,Top 20%,Top 10%,Bottom 30%,Top 5%,7419
7420,Top 40%,Bottom 40%,Top 40%,Bottom 40%,Top 30%,7420
7421,Top 5%,Bottom 40%,Top 20%,Bottom 40%,Top 20%,7421
7422,Bottom 5%,Bottom 40%,Top 40%,Bottom 10%,Top 50%,7422
7423,Bottom 50%,Top 5%,Top 40%,Bottom 10%,Top 30%,7423
7424,Bottom 40%,Bottom 40%,Top 40%,Bottom 20%,Top 40%,7424
7425,Bottom 10%,Bottom 40%,Top 5%,Top 40%,Top 5%,7425
7426,Top 40%,Bottom 40%,Top 20%,Bottom 40%,Top 30%,7426
7427,Top 20%,Top 20%,Top 5%,Bottom 40%,Top 10%,7427
7428,Top 10%,Bottom 40%,Bottom 40%,Bottom 30%,Bottom 30%,7428
7429,Top 40%,Bottom 40%,Bottom 20%,Bottom 5%,Bottom 30%,7429
7430,Top 20%,Bottom 40%,Top 20%,Top 50%,Top 10%,7430
7431,Top 50%,Bottom 40%,Top 40%,Bottom 20%,Top 50%,7431
7432,Top 50%,Top 20%,Top 20%,Bottom 10%,Top 20%,7432
7433,Bottom 10%,Bottom 40%,Top 5%,Bottom 50%,Top 5%,7433
7434,Top 40%,Bottom 40%,Top 20%,Bottom 20%,Top 10%,7434
7435,Bottom 10%,Top 20%,Top 40%,Bottom 20%,Top 40%,7435
7436,Bottom 40%,Bottom 40%,Top 5%,Top 20%,Top 5%,7436
7437,Top 10%,Top 20%,Top 40%,Bottom 20%,Top 40%,7437
7438,Top 50%,Bottom 40%,Top 20%,Bottom 10%,Top 10%,7438
7439,Bottom 30%,Bottom 5%,Top 20%,Bottom 20%,Top 20%,7439
7440,Bottom 10%,Top 20%,Top 40%,Bottom 40%,Top 40%,7440
7441,Bottom 30%,Bottom 30%,Top 20%,Bottom 20%,Top 20%,7441
7442,Bottom 40%,Bottom 40%,Bottom 40%,Bottom 5%,Bottom 40%,7442
7443,Top 10%,Bottom 40%,Top 40%,Bottom 50%,Top 50%,7443
7444,Top 40%,Top 20%,Top 5%,Top 50%,Top 5%,7444
7445,Bottom 20%,Bottom 40%,Top 10%,Bottom 30%,Top 20%,7445
7446,Bottom 5%,Top 20%,Bottom 40%,Bottom 10%,Bottom 30%,7446
7447,Bottom 20%,Top 20%,Bottom 20%,Bottom 5%,Bottom 10%,7447
7448,Top 30%,Bottom 40%,Top 40%,Bottom 20%,Top 50%,7448
7449,Bottom 10%,Top 10%,Top 20%,Bottom 40%,Top 10%,7449
7450,Top 10%,Top 20%,Top 40%,Bottom 20%,Top 40%,7450
7451,Top 20%,Top 20%,Bottom 40%,Bottom 10%,Bottom 30%,7451
7452,Top 30%,Bottom 40%,Top 20%,Top 40%,Top 10%,7452
7453,Top 40%,Top 20%,Top 5%,Top 40%,Top 5%,7453
7454,Bottom 40%,Top 5%,Top 10%,Bottom 50%,Top 10%,7454
7455,Bottom 20%,Top 20%,Top 20%,Bottom 10%,Top 30%,7455
7456,Bottom 30%,Bottom 40%,Bottom 20%,Bottom 5%,Bottom 20%,7456
7457,Top 20%,Top 20%,Top 5%,Top 20%,Top 5%,7457
7458,Bottom 30%,Top 10%,Top 20%,Bottom 50%,Top 20%,7458
7459,Bottom 40%,Top 20%,Top 40%,Bottom 30%,Top 40%,7459
7460,Top 40%,Bottom 5%,Top 40%,Bottom 30%,Top 30%,7460
7461,Bottom 20%,Top 20%,Top 40%,Bottom 5%,Bottom 50%,7461
7462,Bottom 40%,Bottom 40%,Top 20%,Bottom 20%,Top 20%,7462
7463,Bottom 10%,Top 20%,Bottom 40%,Bottom 20%,Bottom 50%,7463
7464,Bottom 10%,Bottom 40%,Top 5%,Bottom 40%,Top 5%,7464
7465,Top 50%,Bottom 40%,Top 5%,Top 20%,Top 5%,7465
7466,Bottom 20%,Top 20%,Top 5%,Top 40%,Top 5%,7466
7467,Top 50%,Top 10%,Top 20%,Bottom 20%,Top 30%,7467
7468,Bottom 30%,Top 20%,Top 20%,Bottom 40%,Top 20%,7468
7469,Bottom 20%,Bottom 40%,Top 20%,Bottom 20%,Top 10%,7469
7470,Top 20%,Top 20%,Bottom 40%,Bottom 10%,Bottom 40%,7470
7471,Bottom 50%,Top 20%,Top 20%,Top 40%,Top 20%,7471
7472,Bottom 40%,Top 20%,Top 20%,Bottom 20%,Top 20%,7472
7473,Bottom 30%,Bottom 5%,Top 5%,Bottom 20%,Top 10%,7473
7474,Bottom 40%,Top 20%,Top 40%,Bottom 10%,Top 50%,7474
7475,Bottom 40%,Top 20%,Top 20%,Bottom 10%,Top 10%,7475
7476,Top 40%,Bottom 40%,Top 40%,Bottom 20%,Bottom 50%,7476
7477,Bottom 20%,Bottom 40%,Top 40%,Bottom 30%,Top 30%,7477
7478,Bottom 30%,Bottom 40%,Top 40%,Top 50%,Top 30%,7478
7479,Top 10%,Bottom 40%,Top 5%,Bottom 40%,Top 5%,7479
7480,Bottom 10%,Top 20%,Top 20%,Bottom 50%,Top 10%,7480
7481,Top 50%,Top 20%,Top 5%,Top 50%,Top 5%,7481
7482,Bottom 5%,Bottom 40%,Top 20%,Bottom 30%,Top 20%,7482
7483,Top 40%,Top 20%,Top 40%,Bottom 20%,Top 40%,7483
7484,Bottom 50%,Bottom 40%,Top 5%,Top 30%,Top 5%,7484
7485,Top 10%,Bottom 40%,Top 40%,Bottom 40%,Top 30%,7485
7486,Top 20%,Bottom 40%,Top 20%,Bottom 30%,Top 20%,7486
7487,Bottom 30%,Top 20%,Top 20%,Top 50%,Top 10%,7487
7488,Bottom 10%,Top 20%,Top 20%,Bottom 30%,Top 10%,7488
7489,Bottom 5%,Bottom 40%,Bottom 40%,Bottom 5%,Bottom 50%,7489
7490,Bottom 5%,Bottom 40%,Top 40%,Bottom 5%,Top 40%,7490
7491,Bottom 10%,Bottom 40%,Top 40%,Bottom 30%,Bottom 50%,7491
7492,Top 20%,Bottom 30%,Top 20%,Bottom 30%,Top 10%,7492
7493,Bottom 20%,Bottom 40%,Top 5%,Top 40%,Top 5%,7493
7494,Bottom 30%,Bottom 40%,Top 40%,Bottom 20%,Top 40%,7494
7495,Top 20%,Top 20%,Top 5%,Top 10%,Top 5%,7495
7496,Bottom 20%,Bottom 40%,Top 40%,Bottom 20%,Top 30%,7496
7497,Bottom 10%,Bottom 40%,Bottom 30%,Bottom 20%,Bottom 30%,7497
7498,Bottom 40%,Top 20%,Top 20%,Bottom 40%,Top 10%,7498
7499,Top 50%,Bottom 40%,Top 5%,Top 50%,Top 5%,7499
7500,Bottom 20%,Top 20%,Top 40%,Bottom 20%,Top 30%,7500
7501,Bottom 40%,Bottom 40%,Top 50%,Bottom 10%,Bottom 40%,7501
7502,Top 10%,Top 20%,Top 20%,Bottom 20%,Top 20%,7502
7503,Bottom 10%,Bottom 40%,Bottom 40%,Bottom 20%,Bottom 40%,7503
7504,Bottom 20%,Bottom 40%,Top 20%,Bottom 30%,Top 10%,7504
7505,Bottom 30%,Bottom 40%,Top 10%,Top 20%,Top 5%,7505
7506,Bottom 20%,Bottom 40%,Top 20%,Bottom 30%,Top 20%,7506
7507,Bottom 20%,Bottom 5%,Top 40%,Bottom 40%,Top 50%,7507
7508,Bottom 10%,Top 20%,Bottom 40%,Bottom 5%,Bottom 40%,7508
7509,Bottom 30%,Top 20%,Top 40%,Bottom 20%,Top 30%,7509
7510,Bottom 30%,Bottom 40%,Top 40%,Bottom 20%,Top 40%,7510
7511,Bottom 30%,Top 20%,Top 40%,Bottom 40%,Top 40%,7511
7512,Bottom 30%,Top 20%,Top 20%,Top 50%,Top 10%,7512
7513,Top 50%,Top 20%,Bottom 40%,Bottom 10%,Bottom 30%,7513
7514,Bottom 30%,Top 20%,Top 40%,Bottom 20%,Top 30%,7514
7515,Bottom 5%,Top 10%,Top 5%,Bottom 30%,Top 5%,7515
7516,Top 20%,Bottom 40%,Bottom 20%,Bottom 10%,Bottom 20%,7516
7517,Top 20%,Bottom 5%,Top 20%,Bottom 30%,Top 20%,7517
7518,Bottom 20%,Bottom 40%,Top 40%,Bottom 30%,Top 30%,7518
7519,Bottom 30%,Bottom 40%,Top 5%,Top 30%,Top 5%,7519
7520,Top 10%,Top 20%,Bottom 20%,Bottom 5%,Bottom 10%,7520
7521,Bottom 20%,Bottom 40%,Top 20%,Bottom 40%,Top 20%,7521
7522,Bottom 5%,Top 20%,Bottom 40%,Bottom 10%,Bottom 30%,7522
7523,Bottom 10%,Top 20%,Top 5%,Top 30%,Top 5%,7523
7524,Bottom 30%,Top 20%,Top 5%,Top 30%,Top 10%,7524
7525,Bottom 10%,Bottom 40%,Top 40%,Bottom 40%,Top 30%,7525
7526,Bottom 40%,Bottom 40%,Top 20%,Bottom 40%,Top 30%,7526
7527,Top 20%,Top 20%,Top 40%,Bottom 10%,Top 30%,7527
7528,Bottom 30%,Top 20%,Top 40%,Bottom 10%,Top 50%,7528
7529,Bottom 30%,Bottom 40%,Top 40%,Bottom 30%,Top 30%,7529
7530,Bottom 10%,Top 20%,Top 20%,Bottom 30%,Top 20%,7530
7531,Top 5%,Bottom 40%,Top 20%,Top 50%,Top 20%,7531
7532,Top 50%,Top 20%,Top 40%,Bottom 30%,Top 40%,7532
7533,Top 40%,Top 20%,Top 20%,Top 50%,Top 20%,7533
